id	src_audio	src_text	tgt_audio	tgt_text	tgt_units
32710	wavs/train/iv_m_001_167_052_0209.wav	어떤 차이점이 있을까요?	wavs/train/iv_m_001_167_052_0209_en.wav	What's the difference?	
	/Users/hayubin/EchoStream/data/units/iv_m_001_167_052_0209_en.npy				
32727	wavs/train/iv_m_001_167_058_0237.wav	이제 아무래도 이제 스마트폰으로 저희들은 인터넷 전문은행을 사용을 하실 수가 있기 때문에.	wavs/train/iv_m_001_167_058_0237_en.wav	Because we now can use an internet-only bank with our smartphones.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_167_058_0237_en.npy				
32744	wavs/train/iv_m_001_167_064_0263.wav	그리고 이제 실제 재해가 일어났을 때 그 서비스 중단이나 이런 것들을 저희들이 최소화하기 위해.	wavs/train/iv_m_001_167_064_0263_en.wav	And now, in the event of an actual disaster, in order to minimize the service interruptions and all that.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_167_064_0263_en.npy				
32845	wavs/train/iv_m_001_176_015_0088.wav	그래서 어떤 사람인가 궁금해서 찾아왔었느라고.	wavs/train/iv_m_001_176_015_0088_en.wav	That's why I came here because I was curious about who he was.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_176_015_0088_en.npy				
32883	wavs/train/iv_m_001_176_026_0146.wav	이런 때일수록 정부에 역할이 역시 중요하다는 말씀을 강조하고 싶습니다.	wavs/train/iv_m_001_176_026_0146_en.wav	In times like these, I would like to emphasize that the role of the government is also important.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_176_026_0146_en.npy				
32929	wavs/train/iv_m_001_176_042_0223.wav	두 시간마다 부과가 되니까	wavs/train/iv_m_001_176_042_0223_en.wav	It's charged every two hours so	
	/Users/hayubin/EchoStream/data/units/iv_m_001_176_042_0223_en.npy				
32942	wavs/train/iv_m_001_176_047_0247.wav	그래서 새 마을 금고가 사 회공헌 활동을 찾아가는 맞춤형	wavs/train/iv_m_001_176_047_0247_en.wav	So, the Saemaul Geumgo provides a customized solution for social contribution activities	
	/Users/hayubin/EchoStream/data/units/iv_m_001_176_047_0247_en.npy				
32949	wavs/train/iv_m_001_176_050_0259.wav	그래서 새 마을 금고 대부분의 회원들은 지역 주민과	wavs/train/iv_m_001_176_050_0259_en.wav	So, most of the members of the Saemaeul Geumgo	
	/Users/hayubin/EchoStream/data/units/iv_m_001_176_050_0259_en.npy				
32978	wavs/train/iv_m_001_176_058_0306.wav	그중에 인자 우리 어려운 이웃을 위한 연탄 나누기, 김장 봉사,	wavs/train/iv_m_001_176_058_0306_en.wav	Among them, sharing briquettes for our neighbors in need, serving as kimchi,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_176_058_0306_en.npy				
32985	wavs/train/iv_m_001_176_060_0316.wav	약 한 이십 사만 여 명의 어떤 주민들이 참여하는데	wavs/train/iv_m_001_176_060_0316_en.wav	Some two hundred and forty thousand residents participate	
	/Users/hayubin/EchoStream/data/units/iv_m_001_176_060_0316_en.npy				
33004	wavs/train/iv_m_001_176_065_0344.wav	앞으로 우리 새 마을 금고의 정체성 전국에 알리는 그런 행사와	wavs/train/iv_m_001_176_065_0344_en.wav	In the future, events such as announcing the identity of our new village	
	/Users/hayubin/EchoStream/data/units/iv_m_001_176_065_0344_en.npy				
33024	wavs/train/iv_m_001_176_070_0376.wav	또 이는 금고의 경쟁력 이라고 이렇게 생각을 해봅니다.	wavs/train/iv_m_001_176_070_0376_en.wav	Also, I consider it as the competitive edge of the safe.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_176_070_0376_en.npy				
33097	wavs/train/iv_m_001_186_037_0119.wav	최은수의 노다지 백열세 번째 시간입니다.	wavs/train/iv_m_001_186_037_0119_en.wav	This is the 113th episode of Choi Eun-soo's Nodaji.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_186_037_0119_en.npy				
33100	wavs/train/iv_m_001_186_037_0122.wav	이곳에서는 근로자의 질병 예방과 건강 관리를 도와주는 기관인데요.	wavs/train/iv_m_001_186_037_0122_en.wav	This is an organization that helps workers prevent diseases and manage their health.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_186_037_0122_en.npy				
33111	wavs/train/iv_m_001_186_043_0140.wav	또 이 직무와 관련된 질환이 아니라도 도움을 받을 수 있다고 들었는데요.	wavs/train/iv_m_001_186_043_0140_en.wav	I also heard that you can get help even if you do not have a disease related to this job.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_186_043_0140_en.npy				
33136	wavs/train/iv_m_001_186_053_0182.wav	그렇다면 진짜 코를 골랐을 때랑 안 골랐을 때랑 수면 질의 차이가 큰가요	wavs/train/iv_m_001_186_053_0182_en.wav	Then, is there a big difference in the quality of sleep between when you pick a real nose and when you don't?	
	/Users/hayubin/EchoStream/data/units/iv_m_001_186_053_0182_en.npy				
33210	wavs/train/iv_m_001_201_017_0049.wav	그린 뉴딜은 총사업에 칠십 삼 점 사조 원이 투자가 되게 되는데요. 여기서 한 육십 육만 개 정도의 일자리가 창출될 거로 보고 있습니다.	wavs/train/iv_m_001_201_017_0049_en.wav	In the Green New Deal, seventy-three trillion won will be invested in the total business. It is estimated that about 60,000 jobs will be created here.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_201_017_0049_en.npy				
33244	wavs/train/iv_m_001_201_033_0104.wav	도시나 산단에서 좀 더 획기적인 효율적인 편리한 삶을 누릴 수 있도록 저희 국민들에게 제공을 하고자 하고 있고	wavs/train/iv_m_001_201_033_0104_en.wav	We are trying to provide our people with a more innovative, efficient and convenient life in the city or industrial complex	
	/Users/hayubin/EchoStream/data/units/iv_m_001_201_033_0104_en.npy				
33245	wavs/train/iv_m_001_201_033_0105.wav	마지막으로는 이제 물류도 굉장히 스마트화 된다는 것들이 많이 제기가 되고 있습니다. 그래서 이런 스마트 물류센터를 위한 물류센터 디지털화도 함께 추진하고자 합니다.	wavs/train/iv_m_001_201_033_0105_en.wav	Finally, many things are being raised that logistics are becoming very smart. Therefore, we plan to promote the digitalization of logistics centers for such smart logistics centers as well.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_201_033_0105_en.npy				
33250	wavs/train/iv_m_001_201_037_0117.wav	그린 뉴딜의 핵심 내용은 무엇이고 어떻게 추진할 계획이신가요?	wavs/train/iv_m_001_201_037_0117_en.wav	What are the core contents of the Green New Deal and how do you plan to pursue them?	
	/Users/hayubin/EchoStream/data/units/iv_m_001_201_037_0117_en.npy				
33280	wavs/train/iv_m_001_201_055_0172.wav	그린 스마트 스쿨은 말 그대로 학교를, 오래된 학교를 리모델링해서 학생들이 아주 편안하게 안전하게 공부할 수 있게 그렇게 하는 거죠.	wavs/train/iv_m_001_201_055_0172_en.wav	Green Smart School literally just means remodeling an old school, making it so that students can study in a very comfortable and safe way.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_201_055_0172_en.npy				
33286	wavs/train/iv_m_001_201_058_0178.wav	우리가 예를 들어서 신도시를 만든다고 그러면 도로를 어떻게 내야 되고 빌딩을 어디다 세워야 되고 지하철역을 어디다 둬야 될지	wavs/train/iv_m_001_201_058_0178_en.wav	If we were to build a new city, for example, then how should we pay for roads, where to build buildings, and where to put subway stations?	
	/Users/hayubin/EchoStream/data/units/iv_m_001_201_058_0178_en.npy				
33288	wavs/train/iv_m_001_201_059_0184.wav	예를 들면 도로나 항만, 철도 이런 데다가 아이오티나 디지털 센서를 통해서 정보를 다 수집해가지고 파이브지 고속도로를 통해서 전달이 되면은	wavs/train/iv_m_001_201_059_0184_en.wav	For instance, roads, ports, railroads, etc. In addition to collecting all information through IoT or digital sensors, it is transmitted through the 5G Expressway.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_201_059_0184_en.npy				
33295	wavs/train/iv_m_001_201_063_0197.wav	고용보험에 지금 가입하신 분들이 한 천 사백만이 조금 안 되는 수준인데요.	wavs/train/iv_m_001_201_063_0197_en.wav	The number of people who are currently enrolled in unemployment insurance is a little less than 14 million.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_201_063_0197_en.npy				
33333	wavs/train/iv_m_001_211_001_0004.wav	도산아카데미 구자관 이사장과 함께 도산 정신에 대해 이야기 나눠 봅니다.	wavs/train/iv_m_001_211_001_0004_en.wav	Let's talk about the spirit of dosan with Ja-Gwan Goo, chairman of the Dosan Academy.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_211_001_0004_en.npy				
33392	wavs/train/iv_m_001_211_015_0086.wav	가장 기본적인 그런 질서를 지키지 않는 사람은 큰 질서도 안 지킵니다.	wavs/train/iv_m_001_211_015_0086_en.wav	Those who do not follow the most basic order do not follow the great order either.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_211_015_0086_en.npy				
33406	wavs/train/iv_m_001_211_018_0104.wav	그렇게 하는 것이 자기 자체를 성찰해 보는 사회, 그런 사회가 되어야 되는 것이,	wavs/train/iv_m_001_211_018_0104_en.wav	Doing that. A society that reflects on itself, being that kind of society is,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_211_018_0104_en.npy				
33516	wavs/train/iv_m_001_211_047_0263.wav	이동 수단은 다 할 수 있겠네요.	wavs/train/iv_m_001_211_047_0263_en.wav	All the transportation might be able to do this.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_211_047_0263_en.npy				
33537	wavs/train/iv_m_001_211_052_0294.wav	그런 사회를 보호하고, 그런 역할을 할 수 있는 그런 첨단 국가 우리 아닙니까? 대한민국이 첨단국가가?	wavs/train/iv_m_001_211_052_0294_en.wav	Aren't we a high-tech country that can protect such a society and play such a role? Korea is a high-tech country, right?	
	/Users/hayubin/EchoStream/data/units/iv_m_001_211_052_0294_en.npy				
33574	wavs/train/iv_m_001_212_009_0042.wav	그러면 이제 기획재정부에서 공직자 생활 거쳐서 여신금융협회장, 그리고 신용협회장까지 지금 맡고 계신데,	wavs/train/iv_m_001_212_009_0042_en.wav	You are now in charge of the president of the Credit Finance Association and the president of the Credit Association after serving as a public official in the Ministry of Strategy and Finance.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_212_009_0042_en.npy				
33579	wavs/train/iv_m_001_212_010_0049.wav	거기에 이제 중요한 게 신용정보를 활용하는 건데,	wavs/train/iv_m_001_212_010_0049_en.wav	The important thing about that is to use credit information,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_212_010_0049_en.npy				
33584	wavs/train/iv_m_001_212_010_0054.wav	지난 번에 금융위에서 신용정보법 개정을 함으로서 신용정보를 보다 폭넓게 이용할 수 있는 길을 갖다가 만들어 주셨기 때문에	wavs/train/iv_m_001_212_010_0054_en.wav	But since the Financial Services Commission revised the Credit Information Act last time and provided a way to use credit information more widely.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_212_010_0054_en.npy				
33587	wavs/train/iv_m_001_212_011_0061.wav	그래서 이제 과거에는 그게 내 거라는 이제 인식이 없었는데,	wavs/train/iv_m_001_212_011_0061_en.wav	So in the past, there was no recognition that it was mine,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_212_011_0061_en.npy				
33670	wavs/train/iv_m_001_212_034_0191.wav	또 하나는 코로나십 구와 관련돼 가지고 이러한 치료제라든지 백신을 개발하는 데 있어 가지고 특허 분석을 하게 되면은	wavs/train/iv_m_001_212_034_0191_en.wav	The other is related to COVID-19, so if you do patent analysis with these treatments and vaccines,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_212_034_0191_en.npy				
33736	wavs/train/iv_m_001_212_051_0284.wav	근데 이게 친고죄 라는 게 육 개월 동안 내가 고소를 하지 않으면 할 수가 없게 되거든요.	wavs/train/iv_m_001_212_051_0284_en.wav	But the fact about crime subject to victim's complaint is, if I don't file a complaint in six months, it no longer is possible to do it.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_212_051_0284_en.npy				
33737	wavs/train/iv_m_001_212_051_0285.wav	그래서 그러한 권리를 제대로 받지 못 하는 문제가 있기 때문에 이거를 반의사불벌죄로 저희가 개정하는 노력을 국회랑 같이 지금 하고 있습니다.	wavs/train/iv_m_001_212_051_0285_en.wav	Therefore, there is a problem that such rights are not properly received, so we are making efforts with the National Assembly to revise this as the crime of disapproval.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_212_051_0285_en.npy				
33751	wavs/train/iv_m_001_213_002_0006.wav	이젠 한국어도 세계적으로 큰 인기를 끌고 있다고 합니다.	wavs/train/iv_m_001_213_002_0006_en.wav	It is said that the Korean language is gaining popularity all over the world.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_213_002_0006_en.npy				
33778	wavs/train/iv_m_001_213_009_0046.wav	쓰기 대회를 운영을 하면서는 쓰기 대회도 꽤 많은 학습자들이 참여를 했고,	wavs/train/iv_m_001_213_009_0046_en.wav	While running the writing contest, quite a few learners participated in the writing contest too,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_213_009_0046_en.npy				
33807	wavs/train/iv_m_001_213_017_0092.wav	마지막으로는 소리글자여서 누구나 쉽게 배울 수 있다는 거죠.	wavs/train/iv_m_001_213_017_0092_en.wav	Lastly, since it is a phonetic letter, anyone can easily learn it.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_213_017_0092_en.npy				
33839	wavs/train/iv_m_001_213_025_0137.wav	그래서 학습자들이 다른 나라 언어나 문화를 배우면서	wavs/train/iv_m_001_213_025_0137_en.wav	As a result, learners learn a language or culture from another country	
	/Users/hayubin/EchoStream/data/units/iv_m_001_213_025_0137_en.npy				
33842	wavs/train/iv_m_001_213_026_0142.wav	근데 다만 세종학당 재단이 좀 더 나아 가고 싶은 것은 좀 전문화된 교육을 더 하겠다는 거죠.	wavs/train/iv_m_001_213_026_0142_en.wav	But what the King Sejong Institute Foundation wants to go further is to provide more specialized education.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_213_026_0142_en.npy				
33847	wavs/train/iv_m_001_213_027_0147.wav	이사장님이 이제 뭐 한국어나 한국 문화를 전 세계에 알리는 데 앞으로도 큰 역할을 더 해 줄 것으로 기대가 됩니다.	wavs/train/iv_m_001_213_027_0147_en.wav	It is expected that you will continue to play a major role in promoting the Korean language and Korean culture to the world.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_213_027_0147_en.npy				
33940	wavs/train/iv_m_001_213_049_0279.wav	그러니까 그 분이 뭐 내일 집사람하고 상의를 한번 해 보겠다.	wavs/train/iv_m_001_213_049_0279_en.wav	That person will discuss it with his wife tomorrow.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_213_049_0279_en.npy				
34025	wavs/train/iv_m_001_214_018_0102.wav	그렇다보니 배 구조가 안전과 복지에 취약한 형태로 굳어질 수밖에 없었죠.	wavs/train/iv_m_001_214_018_0102_en.wav	That's why the structure of the ship was inevitably hardened into a form that was vulnerable to safety and welfare.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_214_018_0102_en.npy				
34104	wavs/train/iv_m_001_214_039_0218.wav	노르웨이 어선이 물고기를 걷어 올리는 모습입니다. 이것 역시 전자동 방식이네요.	wavs/train/iv_m_001_214_039_0218_en.wav	A Norwegian fishing boat is lifting fish. This is also a fully automatic method.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_214_039_0218_en.npy				
34135	wavs/train/iv_m_001_215_004_0020.wav	그 깨끗한 환경, 깨끗한 물. 근데 우리나라에서는 그렇지가 못했었죠.	wavs/train/iv_m_001_215_004_0020_en.wav	That clean environment, clean water. But in Korea, that was not the case.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_215_004_0020_en.npy				
34163	wavs/train/iv_m_001_215_011_0061.wav	여기에 가장 큰 보람을 갖고 있고요.	wavs/train/iv_m_001_215_011_0061_en.wav	This is where I feel the most rewarding.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_215_011_0061_en.npy				
34185	wavs/train/iv_m_001_215_019_0093.wav	그 전에 보면은 공중전화 박스에 줄을 섰습니다.	wavs/train/iv_m_001_215_019_0093_en.wav	Before that, we stood in line at the payphone box.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_215_019_0093_en.npy				
34190	wavs/train/iv_m_001_215_020_0103.wav	국내 시중가보다 저렴하게 물건을 구매할 수 있다는 장점이 있어서 많은 분들이 해외 직구를 이용하고 있습니다.	wavs/train/iv_m_001_215_020_0103_en.wav	Many people use overseas direct purchases since it has the advantage of being able to purchase goods at a lower price than the domestic market price.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_215_020_0103_en.npy				
34199	wavs/train/iv_m_001_215_023_0119.wav	똑똑하고 신중한 구매로 안전 쇼핑 하시길 바랍니다. 지금까지 머니톡톡이었습니다.	wavs/train/iv_m_001_215_023_0119_en.wav	We wish you safe shopping with smart and prudent purchases. That was Money Talk Talk.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_215_023_0119_en.npy				
34249	wavs/train/iv_m_001_215_037_0193.wav	말씀 들어보니까 제가 초등학교 다닐 때 부모님을 좀 졸라서라도 좀 스카우트를 했으면 하는 생각이 후회가 좀 듭니다.	wavs/train/iv_m_001_215_037_0193_en.wav	Listening to what you said, when I was in elementary school, I feel a bit regretful that I wished I could scout a little bit even if my parents scolded me a bit.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_215_037_0193_en.npy				
34325	wavs/train/iv_m_001_216_006_0028.wav	해외에 우리 수산물을 알리기 위한 노력도 많이 하고 계신 걸로 알고 있는데요.	wavs/train/iv_m_001_216_006_0028_en.wav	I know that you are making a lot of effort to promote our seafood overseas.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_216_006_0028_en.npy				
34331	wavs/train/iv_m_001_216_008_0038.wav	그래서 현장을 보고 케이피쉬에 대한 중요서을 저희가 확인하고 온 바가 있습니다.	wavs/train/iv_m_001_216_008_0038_en.wav	So we checked the important documents about the K-fish after looking at the site.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_216_008_0038_en.npy				
34362	wavs/train/iv_m_001_216_016_0084.wav	수산물은 지역별로 또 계절별로 품종도 다양하고 해서 다소 어려움이 있습니다만은	wavs/train/iv_m_001_216_016_0084_en.wav	There are some difficulties with aquatic products because there are various varieties by region and season	
	/Users/hayubin/EchoStream/data/units/iv_m_001_216_016_0084_en.npy				
34406	wavs/train/iv_m_001_216_027_0145.wav	갑각류나 달걀 껍데기, 육류의 뼈, 생선 가시와 같이 딱딱한 껍데기나 뼈의 종류는 일반 쓰레기에 해당합니다.	wavs/train/iv_m_001_216_027_0145_en.wav	Hard shells or bones, such as crustaceans, eggshells, meat bones, and fish spines, are common waste.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_216_027_0145_en.npy				
34437	wavs/train/iv_m_001_216_036_0191.wav	나머지 이 년간은 오십 프로 면제해 줍니다.	wavs/train/iv_m_001_216_036_0191_en.wav	Fifty percent exemption for the remaining two years.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_216_036_0191_en.npy				
34489	wavs/train/iv_m_001_216_048_0262.wav	필요한 기업들에게 보급을 하면 그걸 가지고 여러 가지 활용을 해서 제품을 만들어 볼 수도 있을 것입니다.	wavs/train/iv_m_001_216_048_0262_en.wav	If you distribute it to firms that need it, you may be able to make a product by using it in various ways.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_216_048_0262_en.npy				
34557	wavs/train/iv_m_001_217_011_0059.wav	그렇지만 반도체 산업의 위상때문에 저도 위상이 높아져서 기분은 좋습니다.	wavs/train/iv_m_001_217_011_0059_en.wav	However, because of the status of the semiconductor industry, my status has risen, as well. I feel good about it.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_011_0059_en.npy				
34627	wavs/train/iv_m_001_217_028_0157.wav	우리나라 반도체 업계가 또 어떤 서프라이즈를 연출할지 기대가 큽니다.	wavs/train/iv_m_001_217_028_0157_en.wav	Expectations are high on what kind of surprise the Korean semiconductor industry will create.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_028_0157_en.npy				
34628	wavs/train/iv_m_001_217_028_0158.wav	네. 앞으로 많은 기대해보도록 하겠습니다. 오늘 좋은 말씀 고맙습니다.	wavs/train/iv_m_001_217_028_0158_en.wav	Okay. We look forward to a lot in the future. Thank you for your words today.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_028_0158_en.npy				
34637	wavs/train/iv_m_001_217_031_0173.wav	온수를 사용할 때는 사십에서 사십 오 도 정도로 두고 사용하는 것이 좋고요.	wavs/train/iv_m_001_217_031_0173_en.wav	When using hot water, it is recommended to use it at 40 to 45 degrees.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_031_0173_en.npy				
34653	wavs/train/iv_m_001_217_036_0203.wav	그 조형물을 보시면 아! 이 기관이 무슨 일을 하는구나. 이렇게 알 수가 있습니다.	wavs/train/iv_m_001_217_036_0203_en.wav	If you look at the sculptures, you will discover what this institution does.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_036_0203_en.npy				
34668	wavs/train/iv_m_001_217_039_0225.wav	지금 말씀하셨다시피 국토지리정보원은 사십 육 년의 전통과 역사를 가진 기관이고요.	wavs/train/iv_m_001_217_039_0225_en.wav	As you said now, the National Geographic Information Institute is an institution with 46 years of tradition and history.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_039_0225_en.npy				
34669	wavs/train/iv_m_001_217_039_0226.wav	국가의 위치나 지도를 제작하는 전문 기관입니다.	wavs/train/iv_m_001_217_039_0226_en.wav	It's a professional organization that creates maps or locations for countries.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_039_0226_en.npy				
34680	wavs/train/iv_m_001_217_042_0239.wav	지난 일 년간 많은 성과가 있었나요?	wavs/train/iv_m_001_217_042_0239_en.wav	Have you made a lot of progress over the past year?	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_042_0239_en.npy				
34718	wavs/train/iv_m_001_217_051_0293.wav	여기에서부터 위성으로 내려오는 수신 신호를 받으면 이 위치가 정확하게 결정이 됩니다.	wavs/train/iv_m_001_217_051_0293_en.wav	This position is accurately determined by receiving a received signal coming down to the satellite from here.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_051_0293_en.npy				
34719	wavs/train/iv_m_001_217_051_0295.wav	일흔 일곱 개를 설치를 해놓고,	wavs/train/iv_m_001_217_051_0295_en.wav	Install 77 of those,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_217_051_0295_en.npy				
34768	wavs/train/iv_m_001_218_006_0030.wav	우리 한국가스안전공사가 국민으로부터 신뢰 받는 그런 기관이 되도록 노력하겠습니다.	wavs/train/iv_m_001_218_006_0030_en.wav	Korea Gas Safety Corporation will do our best to become such an institution that is trusted by the people.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_218_006_0030_en.npy				
34809	wavs/train/iv_m_001_218_017_0088.wav	예를 들면 수소 가스 누출 감지기, 불꽃 감지기, 긴급 차단 장치 등 많은 안전장치를 설치해 나가고 있습니다.	wavs/train/iv_m_001_218_017_0088_en.wav	For example, many safety devices such as hydrogen gas leak detectors, flame detectors, and emergency shut-off devices are being installed.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_218_017_0088_en.npy				
34817	wavs/train/iv_m_001_218_020_0100.wav	그래서 그 관련 법령을 통해서 일단 보완해 나갈 부분은 보완해 나가고,	wavs/train/iv_m_001_218_020_0100_en.wav	So through the relevant laws and regulations, we will supplement the parts that will be supplemented first.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_218_020_0100_en.npy				
34878	wavs/train/iv_m_001_218_034_0186.wav	그렇습니다. 저희들이 만약에 이제 회수를 성공을 하게 되면,	wavs/train/iv_m_001_218_034_0186_en.wav	You're right. If we succeed in recovery now,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_218_034_0186_en.npy				
34901	wavs/train/iv_m_001_218_040_0220.wav	여기에 대해서는 어떻게 보세요?	wavs/train/iv_m_001_218_040_0220_en.wav	What do you think about it?	
	/Users/hayubin/EchoStream/data/units/iv_m_001_218_040_0220_en.npy				
34916	wavs/train/iv_m_001_218_043_0243.wav	그래서 대형 금융회사에 대해서는 특별히 위기 대응 체계를 만들어야겠다, 라고 하는 게 이 알알피 제도입니다.	wavs/train/iv_m_001_218_043_0243_en.wav	So, for large financial companies, the RF system is that they need to create a crisis response system.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_218_043_0243_en.npy				
34919	wavs/train/iv_m_001_218_043_0246.wav	그렇습니다. 정상화 계획이 그 유언장 이라는 것이고,	wavs/train/iv_m_001_218_043_0246_en.wav	That's right. The normalization plan is the will,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_218_043_0246_en.npy				
34949	wavs/train/iv_m_001_218_050_0287.wav	저희 예보가 어떤 역할을 해야 되는지 위기 대응 체계를 구축하는 게 무엇보다 중요합니다.	wavs/train/iv_m_001_218_050_0287_en.wav	It is most important to establish a crisis response system to what role our forecast should play.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_218_050_0287_en.npy				
34981	wavs/train/iv_m_001_219_009_0049.wav	기술자로서 자부심을 갖는 것은 내가 연구를 잘 한다는 것을 보여 주는 것인데,	wavs/train/iv_m_001_219_009_0049_en.wav	Being proud as an engineer shows that I am good at research.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_009_0049_en.npy				
34989	wavs/train/iv_m_001_219_011_0060.wav	인공지능에 대해서 모두가 기대하고 있고 뭔가 역할이 주어져 있는데,	wavs/train/iv_m_001_219_011_0060_en.wav	Everyone is looking forward to artificial intelligence and there is a role given to it,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_011_0060_en.npy				
34990	wavs/train/iv_m_001_219_011_0061.wav	아까 광주 광역시에서 에이아이 클러스터가 이제 막 부밍이 시작하고 있는데,	wavs/train/iv_m_001_219_011_0061_en.wav	The AI cluster is just starting to boom in Gwangju Metropolitan City,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_011_0061_en.npy				
34995	wavs/train/iv_m_001_219_012_0068.wav	그래서 지금 국가가 생각하는 것처럼	wavs/train/iv_m_001_219_012_0068_en.wav	So, as the country now thinks	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_012_0068_en.npy				
35014	wavs/train/iv_m_001_219_016_0092.wav	근데 에이아이가 별도의 사업이 아니라	wavs/train/iv_m_001_219_016_0092_en.wav	But AI is not a separate business	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_016_0092_en.npy				
35038	wavs/train/iv_m_001_219_022_0128.wav	과학기술을 백그라운드로 가지고 법학을 하는 사람도 있고, 과학기술을 백그라운드로 철학을 하는 사람도 있어야 된다.	wavs/train/iv_m_001_219_022_0128_en.wav	Some people study law with science and technology in the background. And some people study philosophy with science and technology in the background.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_022_0128_en.npy				
35040	wavs/train/iv_m_001_219_022_0130.wav	그래서 학교에서 몇 가지 프로그램을 만들었는데,	wavs/train/iv_m_001_219_022_0130_en.wav	So, we made some programs at school,	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_022_0130_en.npy				
35056	wavs/train/iv_m_001_219_027_0158.wav	오늘은 난임 치료 시술비 지원 혜택에 대해서 알려 드리겠습니다.	wavs/train/iv_m_001_219_027_0158_en.wav	Today, I will tell you about the benefits of subsidizing the cost of infertility treatment.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_027_0158_en.npy				
35134	wavs/train/iv_m_001_219_047_0274.wav	그 부분을 조금 더 안전한 자동차로 이렇게 만들어 갈 수가 있고.	wavs/train/iv_m_001_219_047_0274_en.wav	We can make that part into a safer vehicle like this.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_047_0274_en.npy				
35149	wavs/train/iv_m_001_219_051_0298.wav	큰 컨소시엄을 이루어서 배터리 소재의 독립을 하기 위해서 많은 노력을 기울이고 있습니다.	wavs/train/iv_m_001_219_051_0298_en.wav	We are making great efforts to achieve the independence of battery materials by forming a large consortium.	
	/Users/hayubin/EchoStream/data/units/iv_m_001_219_051_0298_en.npy				
