id	tgt_text
36864	▁가 출 이 라든지 ▁자살 이 라든지 ▁폭력이 라든지 ▁이런 ▁것들 ▁때문에
36882	▁뭐 ▁그렇게 ▁낮 은 ▁대 우 를 ▁받고 ▁있다 ▁이렇게 ▁볼 ▁수 ▁있을 ▁거예요
36891	▁정치 적 인 ▁부 문 에서는 ▁어느 ▁정도 ▁최근에 는 ▁공 천 ▁할 당 제 ▁이런 ▁얘기 도 ▁나올 ▁정도로 ▁그것 이 ▁대표 성이 니까
36933	▁한국어 에 ▁대한 ▁관심 으로 까지 ▁이 어지고 ▁있습니다
37006	▁두 ▁번째로 는 ▁아 까 ▁말씀 ▁드렸 듯이 ▁미래 ▁매 체 를 ▁교육에 ▁적용 해서 ▁조금 ▁그 ▁교육 ▁현장 을 ▁조금 ▁견 인 하는 ▁그런 ▁일 을 ▁하고 ▁싶다 ▁라고 ▁말씀 을 ▁드렸는데 요
37017	▁앞으로 도 ▁우리 의 ▁문화 와 ▁한국어 가 ▁계속 해서 ▁사랑 ▁받고 ▁더 ▁많은 ▁곳 으로 ▁퍼 져 ▁나가기 를 ▁기대해 ▁보겠습니다
37022	▁휴 일 이나 ▁심 야 에도 ▁이용 할 ▁수 ▁있는 ▁주변 의 ▁병원 과 ▁약 국 ▁같은 ▁의료 시설 의 ▁위치 를 ▁확인 할 ▁수 ▁있고요
37023	▁응 급 ▁상황 ▁별 ▁처 치 ▁요 령 ▁또 ▁민간 ▁구 급 차 ▁정보 도 ▁알 ▁수 ▁있습니다
37104	▁이 ▁년 ▁지나 고 ▁이제 ▁오미 크 론에 ▁그 ▁어떤 ▁그 ▁고통 을 ▁함께 ▁겪으 면서
37110	▁마스크 ▁쓰 고 ▁또 ▁손 ▁씻 기 ▁잦 은 ▁환기 ▁등 ▁개인 ▁방 역 ▁수 칙 ▁잘 ▁지키 시 길 ▁바라 면서 ▁오늘 ▁토 요 포 커 스 는 ▁여기서 ▁모두 ▁마치 도 록 ▁하겠습니다
37129	▁어떻게 ▁하고 ▁계 십니까
37189	▁이 ▁두 ▁가지 ▁조건 을 ▁모두 ▁충족 해야 만 ▁캐 쉬 백 을 ▁받 을 ▁수 가 ▁있습니다
37200	▁지금 까지 ▁생활 플러스 였습니다
37283	▁이 ▁마이 데이터 ▁사업 이 ▁활성화되 기 ▁위해서 는 ▁개인 정보 의 ▁제공 이 ▁좀 ▁더 ▁확장 이 ▁되어 야 ▁되고
37318	▁제 가 ▁제 가 ▁미국에서 ▁대학 원 ▁박사 ▁과정 ▁중에 ▁필수 ▁과정 ▁중에 ▁하나 가 ▁졸업 ▁전에 ▁일 ▁년간 ▁강 의 ▁경험 조건 이 ▁있었는데 요
37323	▁들어가서 ▁삼십 여 ▁명 이 ▁있었는데 요
37337	▁그 다음에 ▁분석 ▁생산 ▁여러 ▁가지 ▁업무 를 ▁진행하 고 ▁있는데요
37388	▁저는 ▁구 십 ▁팔 ▁년도 ▁후 ▁대한민국 에 ▁입 국하 였고 ▁한 의사 가 ▁다시 ▁됐 지요
37400	▁그렇지 만 ▁이 ▁의사 가 ▁제 대로 ▁된 ▁의사 냐
37447	▁이런 ▁거 는 ▁항 생 제 ▁계 열이 ▁있잖아요
37477	▁누구 보다 ▁이 ▁탈 북 민 의 ▁마음 을 ▁이해하 고 ▁그 들을 ▁돕기 에 ▁노력 하는 ▁모습이 ▁좀 ▁인 상 ▁깊 었 습니다
37495	▁그러 고 ▁그 ▁지역 ▁하고 ▁얼마 나 ▁어울리 고 ▁또 ▁지역에 ▁사는 ▁주민들 하고 ▁얼마 나 ▁서로 ▁호흡 을 ▁하고
37496	▁또 ▁외 부 ▁방문 객 이 ▁와 서 ▁정말 ▁영 혼 의 ▁어떤 ▁울림 을 ▁느 낄 ▁수 ▁있는 ▁건축 이라 ▁그러면 ▁그게
37560	▁연 ▁소 득 ▁기준 이 ▁삼백 ▁삼십 육 만 ▁원 ▁이하 로 ▁바뀌 면서 ▁ 보험 료 가 ▁월 ▁만 ▁구 천 ▁오 백 ▁ 원으로 ▁부과 됩니다
37576	▁실제 ▁가격 은 ▁모르 는 ▁상태 에서 ▁가서 ▁싸 졌 대 ▁하면서 ▁뭐 ▁살 ▁그런 ▁가능성 도 ▁있는데
37605	▁저희 들이 ▁인 제 ▁그런 ▁부분에 ▁고민 을 ▁많이 ▁하고 ▁있습니다
37652	▁통계 를 ▁내 보면 요 ▁여러분들 의 ▁앱 ▁중에 서 ▁이 ▁퍼센트 는 ▁전체 ▁ 웹 ▁ 서 핑 ▁기록 을 ▁들여 다 ▁보고 ▁있 구요 ▁십 ▁사 ▁퍼센트 ▁앱 은 ▁카메라 를 ▁억 세 스 를 ▁요구 하 구요
37727	▁그래서 ▁다 름 ▁아닌 ▁엔 트로 피 ▁증가 의 ▁ 법칙 이라고 ▁하는 ▁열 역 학 ▁제 2 법칙 ▁ 에 ▁ 도 달 하게 ▁되는 ▁ 데요
37731	▁이것 이 ▁모 티 프 가 ▁돼 서 ▁영화 ▁테 넷 ▁사용되 었는데요
37799	▁이것 은 ▁상대 성이 론 에서 ▁흔 히 ▁이야기 되는 ▁시간 지연 ▁현상 처럼 ▁물 체 에 ▁진 량 ▁또 한 ▁무한 대에 ▁이 를 ▁수 가 ▁있습니다
37802	▁하지만 ▁빛 은 ▁에너지 와 ▁운동 량 을 ▁가지고 ▁있지만 ▁질량 을 ▁가지고 ▁있지 ▁않 은 ▁입 자입니다
37803	▁이렇게 ▁공간 이 ▁ 휜 다는 ▁개 념 은 ▁질량 이 ▁존재하지 ▁않는 ▁빛 까지 도 ▁휘 게 ▁만들 ▁수 ▁있습니다
37885	▁이제 ▁시 합 결과 에 ▁대한 ▁물리 적 인 ▁접근 법 을 ▁소개 하겠습니다
37908	▁오늘 날 ▁국제 저 명 학술지 ▁에스 씨 아이 저 널 에 ▁나오는 ▁많은 ▁논문 에 ▁그 리고 ▁많은 ▁학 설 들 도 ▁구 미 호 ▁가 설 의 ▁일 면 을 ▁가지고 ▁있습니다
37934	▁한편 으로 는 ▁윗 물이 ▁탁 하면 ▁아 랫 물 도 ▁탁 합니다
37979	▁물론 ▁이렇게 ▁생각 하시는 ▁분도 ▁계십니다 ▁다 ▁아 는 ▁거 ▁아니야 ▁다 ▁아 는 ▁걸 ▁뭐 하 러 ▁또 ▁해
38012	▁그러면 ▁아주 ▁초 보 적 인 ▁수준 에서 ▁제일 ▁먼저 ▁할 ▁수 ▁있는 ▁게 ▁뭘까 를 ▁생각 했습니다
38021	▁그 ▁ 역시 ▁데이 타 로 ▁답 을 ▁알아 낼 ▁수 가 ▁있습니다
38035	▁여러분들 도 ▁이제 ▁미술 작품 을 ▁보실 ▁때 ▁조금 은 ▁다른 ▁측면 에서 ▁또 ▁다른 ▁눈 으로서 ▁보시면 ▁미술관 을 ▁가는 ▁재미 가 ▁더 ▁있지 ▁않을까 ▁하는 ▁게 ▁오늘 의 ▁메 세 지 입니다
38072	▁이런 ▁말씀 을 ▁ 하세요
38074	▁그 ▁안 ▁ 에다가 ▁사과 를 ▁세 ▁알 을 ▁넣어 볼까요
38213	▁마찬가지 ▁원 리 입니다
38296	▁국제 우주 정거장 ▁있잖아요 ▁거기 ▁가서 도 ▁지구 가 ▁동그 랗 게 ▁다 ▁안 보여요
38298	▁그러니까 ▁실제 로 ▁동그 란 ▁지구 를 ▁다 ▁본 ▁사람 은 ▁그 ▁열 ▁여덟 ▁명 ▁밖에 ▁없는 ▁거예요
38312	▁그러니까 ▁지구 ▁입장에서 ▁보면 ▁항상 ▁달 이 ▁앞 면 만 ▁보이는 ▁거죠
38324	▁그 ▁별 은 ▁지구 의 ▁북극 성이 ▁아니죠 ▁얘 는 ▁용 자리에 ▁있는 ▁어떤 ▁별 이에요
38337	▁그래 가지고 ▁거기 서 ▁살 자
38378	▁내려 서 ▁바라보면 ▁메 탄 ▁암 모니 아 ▁이런 ▁거 를 ▁있어서 ▁약 간 ▁노란 ▁오 렌 지 색깔 ▁이런 ▁식 으로 ▁하늘 이 ▁보일 ▁거예요
38404	▁이제 ▁주변에 ▁있는 ▁친구들 ▁대학 원 ▁동료들 과 ▁머리 를 ▁싸 매 고 ▁막 ▁여러가지 ▁얘기 했는데 ▁ 뾰 족 한 ▁수 가 ▁없잖아요
38434	▁그래서 ▁이 ▁차 ▁세계 대전 이 ▁끝나 고 ▁나서는 ▁이거 는 ▁이제 ▁평화 적 인 ▁목 적으로 ▁써 야 ▁되잖아요
38455	▁동그 란 ▁지구 를 ▁처음 으로 ▁본 ▁것이 ▁달 ▁ 탐 사 ▁경쟁 에서 ▁나타 납니다
38534	▁그래서 ▁우리들 로 ▁하 여금 ▁가 장 ▁지적이 고 ▁가 장 ▁감 성적 인 ▁감수성 을 ▁일으키 는 ▁우리 를 ▁성찰 하게 ▁만드 는 ▁점 인 것 ▁같아요
38540	▁오늘 ▁제 가 ▁입 고 ▁나온 ▁ 의 상이 ▁좀 ▁특이하 지요
38579	▁메 탄 ▁ 수화물 은 ▁무 역 선 과 ▁비행기 만 ▁없 앴 을까요 ▁생물 의 ▁대 멸 종 을 ▁가져 오 기도 ▁했습니다
38590	▁그 ▁종 보다 ▁백 ▁배 정도 ▁큰 ▁종 을 ▁만들어 요
38604	▁하지만 ▁여러분 도 ▁미국 의 ▁셰 일 가스 ▁하시 죠 ▁옛날 엔 ▁경제 성이 ▁없었 지만 ▁지금 은 ▁어떻게 ▁돼요
38690	▁그래서 ▁해봤 습니다 ▁파란 색 이 ▁실제 ▁환자 ▁숫자 고 ▁노란 색 이 ▁구글 ▁예측 한 ▁건데 ▁정확하 게 ▁맞습니다
38700	▁그러니까 ▁구글 의 ▁입장에서 는 ▁독감 검색 이 ▁들어가 니까 ▁독감환자 ▁많아요 ▁많아요 ▁많아요 ▁했는데 ▁그 ▁중에 ▁절반 만 ▁독감환자 고 ▁나머지 는 ▁뉴 스 ▁때문에 ▁검색 했다 는 ▁겁니다
38743	▁그 리고 ▁더 ▁기 가 ▁막 힌 ▁거 는 ▁이 ▁사용 ▁기한 이 ▁일 ▁년 을 ▁못 ▁넘어 요 ▁그래서 ▁썩어 버 립니다 ▁곰 팡 이 ▁피 어서 ▁매 년 ▁ 사유 환 을 ▁계속 ▁만들었 던 ▁거예요
38801	▁그 리고 ▁이제 ▁조 태 역 ▁ 이라고 ▁하는 ▁분 의 ▁기록에 도 ▁통신 사 ▁일 행이 ▁귀 국 하는 ▁길 에 ▁대마도에 ▁들 렀 는데 ▁대마도에 서 ▁담당 하는 ▁사람들이
38802	▁물론 ▁인 삼 을 ▁캐 는 ▁채 삼 권도 ▁중요 하지만 ▁이 ▁장사 치의 ▁문제 인 ▁것 ▁같아 ▁라고 ▁하는 ▁기록 들이 ▁또 ▁실려 ▁있어요
38821	▁이 ▁사람들 을 ▁외 딴 ▁섬에 ▁노 비로 ▁보내 집니다
38824	▁그래서 ▁그 들을 ▁무엇 으로 ▁불 렀 냐면 ▁양 수 척 ▁또 는 ▁화 척 이라고 ▁불 렸어요
38882	▁이제 ▁놀 리 죠 ▁박 씨 가 ▁야 ▁서울 에 ▁한번 ▁돌아 다녀 봐 ▁너 ▁이거 ▁소 매치 기 ▁당한 단 ▁말이 야 ▁지금 ▁이 ▁자리 에서 ▁나 한테 ▁팔아 ▁그래 야 ▁너 도 ▁이익 이 ▁되고 ▁나도 ▁구입 해서 ▁좋 지 ▁않겠 니 ▁라고 ▁이야기 를 ▁해요
38900	▁주도 자가 ▁아닌 ▁그 ▁나머지 는 ▁조금 ▁이제 ▁줄였 죠 ▁구 십 ▁대 를 ▁전 후 한 ▁체 벌 ▁형 량 의 ▁기준 이 ▁아마 ▁ 훔 친 ▁물건 의 ▁질 과 ▁양 이었 던 ▁것 ▁같아요
38901	▁오십 ▁관 ▁이상이 면 ▁장 과 ▁유 배 까지 ▁보냈 다고 ▁해요
38908	▁불 특 정 다수 인 ▁대중 들이 ▁모이 는 ▁장소 겠죠 ▁전 차 ▁안 입니다 ▁전 차 ▁두 ▁번째 가 ▁정거장 입니다 ▁정거장
38939	▁실 학자 ▁이덕무 ▁ 라는 ▁분 과 ▁채 제공 ▁ 이라고 ▁하는 ▁분이 ▁걱정 하는 ▁글 을 ▁남겨 요 ▁이덕무 의 ▁글 부터 ▁먼저 ▁살펴볼 게요
38962	▁전기 수는 요 ▁지금 으로 ▁말 하면 ▁굉장 히 ▁유 능 한 ▁예능 인이 었고요 ▁지식 의 ▁전달 자 이 기도 ▁했고요 ▁공 론 의 ▁장 에서 ▁구 심 점 ▁역할을 ▁했던 ▁분이에요
38969	▁명 망가 를 ▁사 칭해서 ▁국가 에서 ▁걷 어 ▁ 들이 는 ▁세금 을 ▁빼 ▁가는 ▁일은 요 ▁굉장 히 ▁많았 다 ▁ 라는 ▁기록 들이 ▁ 꽤 ▁이 어요
38972	▁그런데 ▁여 종 ▁중에 ▁한 ▁명 이 ▁이제 ▁묘 향 이라고 ▁하는 ▁사람이 ▁있었 죠 ▁아주 ▁중요한 ▁정보 를 ▁제공 해요
38994	▁그러면 ▁이 ▁ 은 을 ▁주 웠다 ▁라고 ▁착각하 는 ▁ 즉 ▁사 기 를 ▁당한 ▁이 ▁사람 은 ▁이걸 ▁교환하 려 고 ▁딱 ▁가 ▁보면 ▁이 건 ▁ 은 이 ▁아니라 ▁납 이야 ▁이렇게 ▁되는 ▁거예요 ▁그렇게 ▁하면서 ▁재 물 을 ▁이렇게 ▁쌓 았 던 ▁사기꾼 들
39076	▁그 ▁역사 학자 가 ▁하는 ▁말이 ▁어디에 도 ▁흑 인 ▁병사 가
39079	▁근 데 ▁나도 ▁미국 ▁군 인이 고 ▁목숨 ▁걸 고 ▁이 ▁전쟁터 에 ▁왔는데
39101	▁다른 ▁사람들 은 ▁많이 ▁받 을 ▁거야 ▁라고 ▁생각 한다 는 ▁것이 ▁발견 이 ▁된 ▁거죠
39120	▁그래서 ▁그런 ▁나 쁜 ▁메 시지 에 ▁자기네 가 ▁영향 을 ▁받 거 나 ▁감염 될 ▁확률 이 ▁자기 가 ▁낮다 고 ▁생각하는 ▁거죠
39135	▁근 데 ▁아마 ▁아마 ▁저 도 ▁그러 겠죠
39154	▁하나 는 ▁어 프리 세 이션 ▁ 이라고 ▁하는데
39180	▁이런 ▁류 의 ▁책 을 ▁읽 으면 ▁분명 히 ▁리더 는 ▁그래서 ▁고 독 하게 ▁늘 ▁결정 을 ▁해야 ▁됩니다 ▁그런데 ▁리더 는 ▁누구 와 도 ▁다 ▁얘기 를 ▁해 ▁봐야 ▁된다
39270	▁아니면 ▁폐암 에 ▁걸 린 ▁환자 라도 ▁항 암 ▁치료 ▁후에 ▁폐암 ▁특이 적 ▁돌 연 변 이 가 ▁혈액 에서 ▁많이 ▁돌아다니 면 ▁이분 은 ▁폐암 ▁자체가 ▁치료 가 ▁되지 ▁않았 구나
39274	▁그 ▁정도 의 ▁혈액 을 ▁가지고 ▁있으면 ▁어떤 ▁암 의 ▁진단이 나 ▁디엔에이 나 ▁알 엔에이 를 ▁충분 히 ▁뽑 을 ▁수 ▁있고 ▁기존 ▁연구 에 ▁활용 할 ▁수 ▁있을 ▁것으로 ▁생각 을 ▁하고 ▁있습니다
39283	▁뭐 ▁신 맛 ▁단 맛 ▁짠맛 ▁이거 ▁얼마 나 ▁신 지 ▁단 지 ▁짠 지 ▁하는 ▁거죠
39296	▁옥장판 은 ▁꼭 ▁그래서 ▁거기 서 ▁팔 지 ▁않나 요 ▁그 ▁옥장판 이 ▁바로 ▁내 ▁앞에 ▁있는 ▁음식이 ▁된다 는 ▁뜻 이에요
39307	▁제목에 ▁나왔 던 ▁그 ▁다 이모 포 스 ▁익 스 프 레이션 을 ▁느 낄 ▁수 ▁있는 ▁다양 한 ▁상황 ▁삼십 ▁개 를 ▁두고 ▁온라인 으로 ▁설 문 조사 를 ▁진행 한 ▁겁니다
39327	▁우리 는 ▁어떨 ▁때 ▁그 ▁사람 은 ▁성격 ▁검사 ▁혈액 형 이나 ▁별 자리 로 ▁어 ▁그 ▁사람 ▁그래 ▁라고 ▁생각 하면서 ▁판단 을 ▁끝내 려 고 ▁할까 요
39352	▁체력 이 ▁떨어지 면 ▁정신 력이 ▁ 같이 ▁떨어져 요
39510	▁부 제 가 ▁더 ▁재밌 죠 ▁어 ▁클 래스 룸 ▁데 몬 스트 레이션 ▁오 브 ▁갤러빌러티 ▁갤러빌러티 니까 ▁잘 ▁속 는 ▁거예요
39520	▁그런데 ▁고 전 은 ▁줄 ▁쳐 ▁읽 으면 ▁오 히 려 ▁그 ▁중요한 ▁한마디 ▁한마디 를 ▁내 가 ▁따로 ▁떼어 내 는 ▁거 와 ▁동시에
39525	▁조선 ▁왕 조 를 ▁설명 하지 ▁않았 거든요 ▁조선 ▁왕 조 를 ▁기술 했어요
39545	▁당신 의 ▁입 에 ▁밋 밋 한 ▁맛 만 ▁남겨 둔 다
39552	▁실 험 ▁결과는 ▁그래 프 를 ▁통해 서 ▁명 확 히 ▁드 러 납니다
39554	▁뭔가 ▁더 ▁어려운 ▁일 을 ▁하면 ▁그럴 ▁때는 ▁짠맛 이 ▁들어 간 ▁크 래 커 를 ▁훨 씬 ▁더 ▁많이 ▁먹 더라 는 ▁거예요 ▁왜 일까요 ▁못 ▁느끼고 ▁있다는 ▁거죠
39600	▁그런데 ▁실제 로 ▁영국 에서 요 ▁이 ▁방법으로 ▁노 쇼 를 ▁가 장 ▁많이 ▁줄 였습니다
39616	▁자 ▁주 디 컬 ▁디 씨 젼 ▁누 가 ▁내 릴 까요 ▁법률 ▁전문가 이신 ▁ 판사 님들이 ▁내리 시는 ▁거죠
39658	▁이 ▁경험 을 ▁둘러 싸 고 ▁있는 ▁다양 한 ▁상황 ▁요인들이 ▁얼마 나 ▁중요한 가 를 ▁다시 ▁한번 ▁우리 로 ▁하 여금 ▁느끼 게 ▁해주 는 ▁거죠
39722	▁왜 ▁그럴까 요 ▁여기에 도 ▁재밌 는 ▁이야 길 ▁해주 는 ▁논문 이 ▁또 ▁존재 하죠
39753	▁내 ▁신체 를 ▁살 짝 ▁바꿔 서 ▁만들어내 는 ▁ 징 크 스 로 ▁이걸 ▁뒤 집 어 ▁엎 을 ▁수 ▁있다 ▁라고 ▁암 시 를 ▁주 면 ▁얼마 든지 ▁효과 가 ▁있다는 ▁거죠
39792	▁그러니까 ▁미신이 ▁반 드시 ▁부 정 적 인 ▁효과 만 ▁있는 ▁게 ▁아니라 ▁잘 만 ▁이용하 면 ▁이렇게 ▁긍정 적 인 ▁효과 를 ▁유발 시 킬 ▁수도 ▁있다는 ▁뜻이 ▁됩니다
39798	▁그런데 ▁논문 의 ▁제목 에서는 ▁무언가 ▁ 리 듀 시스 ▁ 템 퍼 럴 ▁디 스카 운 팅 ▁그러니까 ▁미래에 ▁더 ▁큰 ▁가치 를 ▁선택 하게 ▁만들어 ▁줬다 는 ▁거죠 ▁그게 ▁바로 ▁뭡니까
39813	▁그런데 ▁잘 ▁모르 는 ▁사람 ▁ 즉 ▁백 에 ▁가까 운 ▁사람 을 ▁위해 ▁선택 을 ▁하는 ▁사람들 은 ▁굉장 히 ▁더 ▁강력 하게 ▁일 ▁년 ▁후 의 ▁ 옵 션 을 ▁선택하 는 ▁경향 이 ▁강 하다는 ▁거죠
39904	▁요 런 ▁이 슈 들이 ▁되 게 ▁역사 적으로 도 ▁좀 ▁저는 ▁뭔가 ▁많이 ▁일어나 지 ▁않았 나 ▁라고 ▁생각 을 ▁하는데요
40026	▁한번 ▁예 를 ▁들어 ▁ 볼까요
40027	▁나 는 ▁누군가 를 ▁보고 ▁너무 ▁기뻐 서 ▁울 어 본 ▁적이 ▁있다
40062	▁최근 ▁일 ▁년 ▁동안 ▁너무 ▁너무 ▁귀 여 웠 던 ▁거 ▁뭐 가 ▁있을까 요
40063	▁저는 ▁뭐 가 ▁있었 냐 ▁팬데믹 을 ▁거 치면서 ▁오랜 만 에 ▁ 컴 퓨 터 ▁하 드 디스크 를 ▁정리 하다 가 ▁지금 ▁중 학교 ▁이 ▁학년 인 ▁제 ▁딸 의 ▁두 ▁살 ▁때 ▁사진 을 ▁봤 을 ▁때
40110	▁왜 ▁오늘 ▁밥 ▁먹 자 고 ▁됐어
40219	▁상대방 이 ▁왜 ▁얘기 를 ▁하지 ▁않았 느냐 ▁라고 ▁얘기했 을 ▁때
40261	▁그런데 ▁이게 ▁굳 이 ▁또 ▁자기네 들의 ▁맛 이라고 ▁우 마 미 ▁라고 ▁그렇게 ▁또 ▁국제 ▁우 마 미 ▁학 회 ▁우 마 미 ▁컨 퍼 런 스 ▁막 ▁이러면 서 ▁그것 이 ▁인간 의 ▁또 ▁다른 ▁차 원이 다
40367	▁나 는 ▁좀 ▁더 ▁인 제 ▁운동 을 ▁할 ▁거야
40392	▁더 ▁쉽게 ▁말씀드리 자면 ▁아 ▁나 ▁정말 ▁그래요 ▁맞아 요 ▁라고 ▁인정 하는 ▁거예요
40394	▁그런데 ▁클 래스 룸 ▁데 몬 스트 레이션 ▁교 실 에서 ▁실 증 했다 는 ▁거예요
40411	▁그런데 ▁심리학 과 ▁학생 만 ▁해도 ▁거 의 ▁이천 ▁명 ▁가까이 ▁졸업 을 ▁해요
40418	▁이 ▁질문 들은 요 ▁그냥 ▁어떤 ▁취미 를 ▁가지고 ▁있 느냐 ▁어떤 ▁책 을 ▁좋아하느냐 ▁어떤 ▁활동 들을 ▁좋아하느냐
40446	▁누구 나 ▁다 ▁인정 하지 ▁않을 ▁수 ▁밖에 ▁없 게 ▁되고 요
40460	▁그 리고 ▁이런 ▁것들 이 ▁조금 ▁더 ▁일반 화되면 ▁그게 ▁미신이 죠
40474	▁그렇 기 ▁때문에 ▁나 는 ▁이러 ▁이러 ▁이러 하다 ▁ 에서 ▁관계 를 ▁빼 내 고 ▁나 만 ▁놓고 ▁얘기 를 ▁하는 ▁그런 ▁검사 들이 나 ▁결과 에 ▁굉장 히 ▁많은 ▁호 기 심 을 ▁가 질 ▁수 밖에 ▁없고
40495	▁또 ▁ 뚝 ▁ 뚝 ▁ 뚝 ▁떨어져 ▁또 ▁이제
40529	▁ 에 베 레 스트 산 에 ▁물 이 ▁끓 는 ▁지 점 ▁보드 카 가 ▁어 는 ▁지 점 ▁뭐 ▁이런 ▁것들 을 ▁다양 하게 ▁물어보 는 ▁거예요
40541	▁당연 히 ▁그 ▁친구 가 ▁알았 어 ▁임 마
40556	▁이 ▁사람 은 ▁오늘 ▁이백 만 ▁불 짜 리 ▁계약 을 ▁성사 시켜 야 ▁됩니다
40681	▁큰 ▁집단 간 의 ▁차이 를 ▁보 던 ▁심리학 은 ▁한 ▁사람 을 ▁중심 으로 ▁그 ▁사람이 ▁왜 ▁그렇게 ▁많은 ▁편 차 를 ▁보이 게 ▁되는 가 ▁그 걸 ▁만들어내 는 ▁상황 ▁여건 ▁그 리고 ▁사소 한 ▁주변에 ▁상태 까지 도 ▁다 ▁보는 ▁그런 ▁연구 로 ▁가 겠죠
40763	▁보호 집단 은 ▁뭐 예요
40825	▁이 ▁주 ▁동안 ▁운동 을 ▁해야 ▁됩니다
40945	▁정말 ▁인류 학 ▁생물학 ▁심리학 ▁철학 ▁과학 ▁섭 렵 하지 ▁않 은 ▁분야 가 ▁없 죠
40960	▁그 ▁큐레이터 를 ▁누 가 ▁하 느냐 에 ▁따라 서 ▁전 혀 ▁다른 ▁느낌이 ▁나 지요
40980	▁그러니까 ▁생각 을 ▁물질 처럼 ▁취 급 했는데 ▁그 ▁물질 이 ▁폐 기 물이 야
40988	▁이 ▁사람들 은 ▁이후 에 ▁태 도 가 ▁계속 ▁굳 건 히 ▁유지 되더라 는 ▁거죠
41018	▁이게 ▁응원 이 ▁될 ▁수 가 ▁있거든요
41042	▁고종 이 ▁건 ▁전화 가 ▁울 리 게 ▁되면 ▁신 하 가 ▁세 ▁번 3 번 ▁절 한 ▁다음에 ▁무릎 을 ▁ 꿇 고 ▁전화 를 ▁받았 다 ▁라든지
41051	▁고종 은 ▁독 살 ▁당 했다 ▁이거 ▁유명한 ▁얘기 죠
41055	▁까 ▁윤 치 호 의 ▁일기 가 ▁그 나 마 ▁거 의 ▁거 의 ▁거 의 ▁유일 한 ▁증 거예요
41172	▁무 조건 ▁이 ▁이야기 는 ▁조 작 됐다 ▁날 조 됐다 ▁라고 ▁얘기 하기 엔 ▁이것 도 ▁힘들어요 ▁그리 구 ▁ 딜 레 마 는 ▁누구 도 ▁풀 ▁수 가 ▁없어요 ▁아마 ▁그래서 ▁영화 의 ▁소재 로 ▁잘 ▁되는 ▁거 ▁같애요
41246	▁이런 ▁생각 을 ▁하게 ▁되는 ▁거고 ▁그 ▁비 극 이 ▁다음 ▁해 인 ▁천 ▁ 구백 ▁팔십 ▁년 ▁광주 에서 ▁벌어 진
41268	▁남성이 든 ▁여성 이든 ▁먹 을 ▁적 에 ▁타 인 에게 ▁불편 함 을 ▁주 거 나 ▁타 인 에게 ▁어떤 ▁해 를 ▁끼 치는 ▁행동 을 ▁하지 ▁마라 ▁고 거 ▁조금 ▁생각해 ▁볼 ▁여지 가 ▁있는 ▁거죠 ▁그쵸
41324	▁까 ▁창경 궁 을 ▁창경 원으로 ▁만들고 ▁동물원 을 ▁만들고 ▁거기에 ▁코 끼 리 니 ▁뭐니 ▁갖다 ▁놓고 ▁벚꽃 도 ▁굉장 히 ▁많이 ▁심어 서 ▁벚꽃 ▁축제 도 ▁하고 ▁그랬 었어요
41326	▁그러다 가 ▁한 ▁분이 ▁용기 ▁내 서 ▁이쁘 긴 ▁한데 ▁어 악 간 ▁좀 ▁불안 해 ▁보여요 ▁요 런 ▁얘 길 ▁해요
41380	▁물 자가 ▁들어 온 ▁루 트 기 ▁땜에 ▁당연 히 ▁이 ▁일대에 ▁엄청나 게 ▁큰 ▁곡 물 ▁시장이 나 ▁ 도 매 시장 들이 ▁번 성 할 ▁수 ▁밖에 ▁없 게 ▁돼요
41409	▁그러다 ▁보니까 ▁주 례 에 ▁나온 ▁모양 을 ▁그대로 ▁반 듯 하게 ▁해서 ▁만들었다 는 ▁것을 ▁기억 하고 ▁나면 ▁이 ▁공간 의 ▁의미 는 ▁좀 ▁아 실 ▁필요 가 ▁있어요
41480	▁그거는 ▁그럴 ▁수 밖에 ▁없다는 ▁걸 ▁그냥 ▁편안 하게 ▁받아들 이 심 ▁돼요
41503	▁저는 ▁오늘 ▁여러분들 과 ▁함께 ▁세기 의 ▁악 녀 에 ▁대한 ▁이야기 를 ▁나눠 ▁보 려 고 ▁합니다
41506	▁태 조 ▁왕 건 은 ▁호 족 들의 ▁힘 을 ▁빌려 서 ▁통 일 을 ▁했습니다
41512	▁여러 ▁칭호 들이 ▁있지만 ▁가 장 ▁대표적 으로 ▁부 른 ▁칭호 는 ▁무측천 입니다
41595	▁무측천 은 ▁고종 과 ▁함께 ▁묻 혀 ▁있습니다
41618	▁덕흥 군 은 ▁공 민 왕 을 ▁몰아 내 고 ▁새로 운 ▁왕 을 ▁세 울 려 고 ▁했었 던 ▁원 나라 의 ▁비 ▁플 랜 ▁이 었거든요
41657	▁너무 ▁ 근거 ▁없는 ▁선택 을 ▁해요 ▁근 데 ▁그 ▁ 근거 ▁없는 ▁선택 의 ▁배경에 는 ▁합 리적 인 ▁선택 이라고 ▁ 스스 로 ▁착각하 게 ▁되는 ▁부분이 ▁있는 ▁거고
41664	▁총 상의 ▁위치 가 ▁안 ▁맞다
41718	▁일본 의 ▁메이 지유 신 이 ▁이 뤄 낸 ▁성과 도 ▁있지만 ▁그 로 ▁인 해서 ▁만들어 진 ▁굉장 히 ▁극악 스럽 고 ▁잘못 된 ▁모습들
